date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:04:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:03:40%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/index.htm	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/index.8.delayed	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:04:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:03:41%20GMT	https://web.archive.org/web/20020124172001im_/http://www.missouridems.org/images/banner_trns.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001im_/http_/www.missouridems.org/images/banner_trns.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:04:49	13868/13868	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:03:42%20GMT	https://web.archive.org/web/20020321030945im_/http://missouridems.org/images/banner_trns.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020321030945im_/http_/missouridems.org/images/banner_trns.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:04:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:03:43%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/_derived/home_cmp_modems2110_vbtn_p.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/_derived/home_cmp_modems2110_vbtn_p.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:04:53	326/326	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:03:44%20GMT	https://web.archive.org/web/20020321003258/http://missouridems.org/_derived/home_cmp_modems2110_vbtn_p.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020321003258/http_/missouridems.org/_derived/home_cmp_modems2110_vbtn_p.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:04:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:03:47%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/_derived/home_cmp_modems2110_vbtn_a.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/_derived/home_cmp_modems2110_vbtn_a.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:04:56	1903/1903	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:03:48%20GMT	https://web.archive.org/web/20020406025021/http://missouridems.org/_derived/home_cmp_modems2110_vbtn_a.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020406025021/http_/missouridems.org/_derived/home_cmp_modems2110_vbtn_a.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:04:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:03:49%20GMT	https://web.archive.org/web/20020124172001im_/http://www.missouridems.org/_derived/home_cmp_modems2110_vbtn_p.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001im_/http_/www.missouridems.org/_derived/home_cmp_modems2110_vbtn_p.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:04:58	326/326	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:03:50%20GMT	https://web.archive.org/web/20020321003258im_/http://missouridems.org/_derived/home_cmp_modems2110_vbtn_p.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020321003258im_/http_/missouridems.org/_derived/home_cmp_modems2110_vbtn_p.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:04:59	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:03:52%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/involved/_derived/index.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/involved/_derived/index.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:01	371/371	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:03:53%20GMT	https://web.archive.org/web/20020321034349/http://missouridems.org/involved/_derived/index.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020321034349/http_/missouridems.org/involved/_derived/index.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:03:54%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/involved/_derived/index.htm_cmp_modems2110_vbtn_a.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/involved/_derived/index.htm_cmp_modems2110_vbtn_a.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:03	1980/1980	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:03:55%20GMT	https://web.archive.org/web/20020321041006/http://missouridems.org/involved/_derived/index.htm_cmp_modems2110_vbtn_a.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020321041006/http_/missouridems.org/involved/_derived/index.htm_cmp_modems2110_vbtn_a.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:03:56%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/involved/index.htm	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/involved/index.htm	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:03:57%20GMT	https://web.archive.org/web/20020124172001im_/http://www.missouridems.org/involved/_derived/index.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001im_/http_/www.missouridems.org/involved/_derived/index.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:06	371/371	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:03:58%20GMT	https://web.archive.org/web/20020321034349im_/http://missouridems.org/involved/_derived/index.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020321034349im_/http_/missouridems.org/involved/_derived/index.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:04:00%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/candidate/_derived/CandidateLink.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/candidate/_derived/CandidateLink.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:10	379/379	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:04:02%20GMT	https://web.archive.org/web/20020127180749/http://www.missouridems.org/candidate/_derived/CandidateLink.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020127180749/http_/www.missouridems.org/candidate/_derived/CandidateLink.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:11	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:04:04%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/candidate/_derived/CandidateLink.htm_cmp_modems2110_vbtn_a.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/candidate/_derived/CandidateLink.htm_cmp_modems2110_vbtn_a.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:13	1990/1990	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:04:05%20GMT	https://web.archive.org/web/20020321012157/http://missouridems.org/candidate/_derived/CandidateLink.htm_cmp_modems2110_vbtn_a.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020321012157/http_/missouridems.org/candidate/_derived/CandidateLink.htm_cmp_modems2110_vbtn_a.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:13	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:04:06%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/candidate/CandidateLink.htm	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/candidate/CandidateLink.htm	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:14	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:04:07%20GMT	https://web.archive.org/web/20020124172001im_/http://www.missouridems.org/candidate/_derived/CandidateLink.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001im_/http_/www.missouridems.org/candidate/_derived/CandidateLink.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:15	379/379	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:04:07%20GMT	https://web.archive.org/web/20020127180749im_/http://www.missouridems.org/candidate/_derived/CandidateLink.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020127180749im_/http_/www.missouridems.org/candidate/_derived/CandidateLink.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:16	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:04:09%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/Calendar/_derived/calendar.asp_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/Calendar/_derived/calendar.asp_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:17	343/343	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:04:09%20GMT	https://web.archive.org/web/20020127061924/http://www.missouridems.org/Calendar/_derived/calendar.asp_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020127061924/http_/www.missouridems.org/Calendar/_derived/calendar.asp_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:19	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:04:11%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/Calendar/_derived/calendar.asp_cmp_modems2110_vbtn_a.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/Calendar/_derived/calendar.asp_cmp_modems2110_vbtn_a.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:21	1949/1949	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:04:13%20GMT	https://web.archive.org/web/20020320232934/http://missouridems.org/Calendar/_derived/calendar.asp_cmp_modems2110_vbtn_a.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020320232934/http_/missouridems.org/Calendar/_derived/calendar.asp_cmp_modems2110_vbtn_a.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:23	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:04:16%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/Calendar/calendar.asp	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/Calendar/calendar.asp	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:26	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:04:19%20GMT	https://web.archive.org/web/20020124172001im_/http://www.missouridems.org/Calendar/_derived/calendar.asp_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001im_/http_/www.missouridems.org/Calendar/_derived/calendar.asp_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:30	343/343	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:04:22%20GMT	https://web.archive.org/web/20020127061924im_/http://www.missouridems.org/Calendar/_derived/calendar.asp_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020127061924im_/http_/www.missouridems.org/Calendar/_derived/calendar.asp_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:31	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:04:23%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/press/_derived/press.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/press/_derived/press.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:32	385/385	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:04:24%20GMT	https://web.archive.org/web/20020321044013/http://missouridems.org/press/_derived/press.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020321044013/http_/missouridems.org/press/_derived/press.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:04:26%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/press/_derived/press.htm_cmp_modems2110_vbtn_a.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/press/_derived/press.htm_cmp_modems2110_vbtn_a.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:35	1994/1994	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:04:27%20GMT	https://web.archive.org/web/20020321045224/http://missouridems.org/press/_derived/press.htm_cmp_modems2110_vbtn_a.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020321045224/http_/missouridems.org/press/_derived/press.htm_cmp_modems2110_vbtn_a.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:36	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:04:28%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/press/press.htm	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/press/press.htm	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:37	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:04:29%20GMT	https://web.archive.org/web/20020124172001im_/http://www.missouridems.org/press/_derived/press.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001im_/http_/www.missouridems.org/press/_derived/press.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:39	385/385	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:04:31%20GMT	https://web.archive.org/web/20020321044013im_/http://missouridems.org/press/_derived/press.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020321044013im_/http_/missouridems.org/press/_derived/press.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:42	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:04:34%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/hotline/_derived/Hotline.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/hotline/_derived/Hotline.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:45	358/358	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:04:37%20GMT	https://web.archive.org/web/20020321021025/http://missouridems.org/hotline/_derived/Hotline.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020321021025/http_/missouridems.org/hotline/_derived/Hotline.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:47	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:04:40%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/hotline/_derived/Hotline.htm_cmp_modems2110_vbtn_a.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/hotline/_derived/Hotline.htm_cmp_modems2110_vbtn_a.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:49	1966/1966	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:04:41%20GMT	https://web.archive.org/web/20020321024421/http://missouridems.org/hotline/_derived/Hotline.htm_cmp_modems2110_vbtn_a.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020321024421/http_/missouridems.org/hotline/_derived/Hotline.htm_cmp_modems2110_vbtn_a.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:04:42%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/hotline/Hotline.htm	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/hotline/Hotline.htm	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:04:43%20GMT	https://web.archive.org/web/20020124172001im_/http://www.missouridems.org/hotline/_derived/Hotline.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001im_/http_/www.missouridems.org/hotline/_derived/Hotline.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:52	358/358	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:04:44%20GMT	https://web.archive.org/web/20020321021025im_/http://missouridems.org/hotline/_derived/Hotline.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020321021025im_/http_/missouridems.org/hotline/_derived/Hotline.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:04:47%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/talking/_derived/LinksMain.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/talking/_derived/LinksMain.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:57	387/387	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:04:48%20GMT	https://web.archive.org/web/20020321051315/http://missouridems.org/talking/_derived/LinksMain.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020321051315/http_/missouridems.org/talking/_derived/LinksMain.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:05:59	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:04:51%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/talking/_derived/LinksMain.htm_cmp_modems2110_vbtn_a.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/talking/_derived/LinksMain.htm_cmp_modems2110_vbtn_a.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:03	2001/2001	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:04:54%20GMT	https://web.archive.org/web/20020408022057/http://missouridems.org/talking/_derived/LinksMain.htm_cmp_modems2110_vbtn_a.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020408022057/http_/missouridems.org/talking/_derived/LinksMain.htm_cmp_modems2110_vbtn_a.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:04:59%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/talking/LinksMain.htm	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/talking/LinksMain.htm	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:09	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:05:02%20GMT	https://web.archive.org/web/20020124172001im_/http://www.missouridems.org/talking/_derived/LinksMain.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001im_/http_/www.missouridems.org/talking/_derived/LinksMain.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:12	387/387	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:05:03%20GMT	https://web.archive.org/web/20020321051315im_/http://missouridems.org/talking/_derived/LinksMain.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020321051315im_/http_/missouridems.org/talking/_derived/LinksMain.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:13	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:05:05%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/common/_derived/staff.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/common/_derived/staff.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:17	354/354	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:05:08%20GMT	https://web.archive.org/web/20020321013043/http://missouridems.org/common/_derived/staff.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020321013043/http_/missouridems.org/common/_derived/staff.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:05:11%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/common/_derived/staff.htm_cmp_modems2110_vbtn_a.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/common/_derived/staff.htm_cmp_modems2110_vbtn_a.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
